email_ids	start_index	end_index	label
235-025951-EM	211	236	0
188-001864-EM	89	158	0
215-001447-EM	852	891	0
008-016194-EM	22	58	0
057-001658-EM	240	417	0
055-035682-EM	209	274	0
026-000416-EM	228	238	1
046-005809-EM	234	265	0
059-002630-EM	634	646	1
062-014290-EM	56	152	0
049-001828-EM	58	111	0
062-064600-EM	2	30	1
081-000144-EM	1244	1383	0
055-008671-EM	539	561	1
008-009307-EM	71	130	0
065-000971-EM	70	110	0
016-005502-EM	184	245	0
057-001630-EM	151	203	0
057-007445-EM	60	201	0
055-003264-EM	212	270	0
173-002239-EM	873	957	0
056-001609-EM	30	139	0
206-004734-EM	600	922	1
080-008750-EM	93	109	1
049-003600-EM	168	244	0
059-004267-EM	648	989	0
046-000290-EM	1137	1194	0
055-024518-EM	46	62	0
080-006157-EM	40	190	0
018-008063-EM	808	908	0
049-001444-EM	45	238	0
008-003838-EM	244	277	0
001-003714-EM	86	332	0
055-025726-EM	149	236	0
011-004540-EM	817	942	0
076-001997-EM	408	426	0
055-017777-EM	64	80	0
055-020803-EM	151	159	0
008-008467-EM	634	675	0
014-001156-EM	0	34	0
063-020099-EM	146	210	0
046-004327-EM	180	352	0
018-008101-EM	408	539	0
062-058697-EM	498	598	0
007-004529-EM	199	250	0
107-009901-EM	222	279	0
084-007701-EM	385	407	0
048-000219-EM	58	133	0
055-017544-EM	173	182	0
080-006215-EM	2	24	1
055-012465-EM	495	634	0
007-014283-EM	332	432	0
051-006387-EM	236	337	0
055-020889-EM	209	223	0
024-002428-EM	192	376	0
055-027171-EM	50	239	0
071-000313-EM	93	132	0
008-012296-EM	676	683	0
057-001739-EM	635	728	0
007-009595-EM	69	193	0
205-009941-EM	487	534	0
055-025726-EM	390	736	0
084-003866-EM	446	601	0
084-004567-EM	79	184	0
037-000489-EM	131	346	0
055-021454-EM	39	86	1
055-017323-EM	169	230	0
037-005318-EM	239	354	1
055-036703-EM	352	462	0
040-006140-EM	602	654	0
057-004057-EM	565	639	0
049-002405-EM	0	75	0
011-000568-EM	166	313	0
076-005013-EM	384	420	0
019-000499-EM	144	308	0
024-006170-EM	46	71	0
062-064333-EM	49	118	1
065-000720-EM	920	991	0
032-001094-EM	115	153	0
057-008231-EM	956	1227	0
024-008409-EM	0	107	0
011-000586-EM	622	695	0
235-006132-EM	284	332	0
008-008539-EM	218	229	0
080-003705-EM	108	162	0
024-004833-EM	728	769	0
084-000281-EM	1009	1229	0
053-003363-EM	15	28	0
051-000534-EM	212	253	0
058-000537-EM	41	183	0
022-002998-EM	13	115	0
082-002535-EM	260	607	1
071-000582-EM	5	79	0
059-006594-EM	174	273	0
055-028717-EM	231	511	0
084-003455-EM	44	100	0
056-000005-EM	2	156	0
046-003822-EM	295	323	0
046-001129-EM	2	98	0
057-014262-EM	32	64	0
057-000453-EM	204	242	0
069-002650-EM	141	179	0
147-003405-EM	1239	1290	0
055-013220-EM	17	36	0
008-006359-EM	77	195	0
063-009948-EM	177	216	0
068-004925-EM	16	39	0
046-004522-EM	305	372	0
243-001156-EM	452	474	0
080-007026-EM	94	274	0
045-000310-EM	146	183	0
031-001286-EM	88	152	0
080-010030-EM	27	81	1
025-000013-EM	221	407	0
076-000329-EM	519	587	0
062-063265-EM	244	326	0
055-022827-EM	470	744	0
080-004976-EM	2	29	1
018-007017-EM	61	123	0
049-002353-EM	1208	1274	0
008-003811-EM	62	104	0
019-000499-EM	320	411	0
057-010388-EM	695	705	0
019-000499-EM	25	148	0
014-001127-EM	1351	1377	0
065-000153-EM	71	125	0
008-006162-EM	139	222	0
076-003081-EM	0	155	0
055-021496-EM	0	106	0
055-027595-EM	257	340	0
055-015184-EM	111	187	0
057-005345-EM	2	276	0
034-000206-EM	434	441	0
055-035506-EM	63	93	0
007-011107-EM	323	555	0
063-016306-EM	27	133	0
039-000071-EM	309	496	0
063-004554-EM	2	294	0
008-002305-EM	514	542	0
055-024902-EM	88	137	0
206-005043-EM	65	183	0
055-030980-EM	242	367	0
106-001007-EM	80	163	0
014-001166-EM	325	360	0
007-011107-EM	1013	1102	0
008-012174-EM	526	533	0
055-036756-EM	47	106	0
032-002711-EM	254	501	0
008-002598-EM	309	427	0
024-008201-EM	385	465	0
062-059166-EM	158	202	0
053-007088-EM	70	147	0
084-001669-EM	42	168	0
057-009212-EM	87	227	0
059-006279-EM	153	246	0
084-009985-EM	12205	12339	0
008-001112-EM	52	120	0
055-030862-EM	379	443	0
049-001792-EM	309	357	0
049-001665-EM	275	477	0
216-006634-EM	173	240	0
053-006621-EM	77	132	1
030-000167-EM	19	98	0
008-008967-EM	113	163	0
057-013825-EM	862	975	0
061-001832-EM	51	109	0
063-007188-EM	249	327	0
053-005609-EM	142	350	0
062-000062-EM	644	829	0
055-027307-EM	0	260	0
115-002588-EM	1012	1246	0
029-000739-EM	165	240	1
063-008209-EM	128	229	0
007-014023-EM	183	334	0
037-004678-EM	188	254	0
055-014500-EM	0	8	0
024-003151-EM	2	209	0
001-003527-EM	594	700	0
048-001447-EM	182	259	1
207-000594-EM	1346	1463	0
055-020411-EM	156	242	0
057-016088-EM	325	349	0
062-063550-EM	246	294	1
053-003363-EM	2	11	1
055-013204-EM	274	402	0
018-003248-EM	159	243	0
058-001976-EM	128	148	0
024-003352-EM	148	293	0
024-003316-EM	109	257	1
057-006916-EM	54	201	0
055-026453-EM	188	306	0
063-010484-EM	3737	3776	0
049-000960-EM	658	694	1
053-003919-EM	65	117	0
016-001852-EM	0	136	0
053-001358-EM	771	1052	0
053-003352-EM	2768	3020	0
008-016034-EM	286	367	0
057-014822-EM	420	535	0
069-001582-EM	209	325	0
084-011226-EM	264	359	0
051-002278-EM	23	107	0
057-013825-EM	1289	1377	0
007-011107-EM	564	721	0
057-013825-EM	1494	1539	0
026-001298-EM	0	149	0
008-001393-EM	295	313	0
053-002102-EM	99	180	0
076-004826-EM	454	499	0
011-004406-EM	74	115	0
065-001820-EM	260	524	0
080-004525-EM	314	433	0
055-000794-EM	215	307	0
001-000625-EM	8	23	0
007-005136-EM	23	53	0
055-035043-EM	2	160	0
076-005542-EM	99	127	1
046-005947-EM	104	580	0
055-026163-EM	60	188	0
190-000969-EM	214	313	0
080-009012-EM	517	635	0
084-011865-EM	185	274	0
053-001790-EM	541	608	0
084-000618-EM	364	399	0
001-003312-EM	155	221	0
037-007408-EM	211	306	0
007-013811-EM	33	74	1
017-000859-EM	130	154	0
063-021476-EM	338	496	0
055-032159-EM	200	316	0
080-010558-EM	898	1053	0
059-005210-EM	215	385	0
055-026998-EM	125	137	0
065-000764-EM	590	628	0
055-021117-EM	97	215	0
055-003359-EM	92	201	0
186-004010-EM	565	581	1
231-001118-EM	510	549	0
031-001479-EM	432	576	0
007-000227-EM	152	321	0
061-000753-EM	78	113	0
008-016573-EM	65	79	1
029-000419-EM	38	68	0
055-036703-EM	244	351	0
063-008049-EM	128	225	0
076-007665-EM	133	153	0
012-000757-EM	81	111	0
053-000837-EM	284	290	0
167-014225-EM	700	783	0
062-015791-EM	155	181	0
057-015417-EM	110	216	0
053-003709-EM	32	98	0
011-004535-EM	296	384	0
055-018056-EM	185	252	0
049-001364-EM	607	678	0
161-015426-EM	92	104	0
060-004518-EM	422	528	0
069-002678-EM	171	241	0
008-012463-EM	292	512	0
076-001831-EM	385	415	1
055-019608-EM	55	153	0
024-002984-EM	615	683	0
048-000424-EM	121	253	0
076-000746-EM	560	628	0
065-001014-EM	77	126	0
049-001462-EM	153	167	0
057-007707-EM	190	341	0
055-025726-EM	0	148	0
057-014656-EM	250	340	0
055-012465-EM	416	491	0
007-011893-EM	359	459	0
008-007606-EM	585	620	0
052-000112-EM	330	403	0
059-003748-EM	1232	1322	0
084-005743-EM	85	169	0
063-000961-EM	656	722	0
057-011532-EM	429	484	0
024-006996-EM	166	293	0
062-057462-EM	160	202	0
060-006768-EM	57	463	0
063-015690-EM	0	44	1
215-003220-EM	798	837	0
001-000926-EM	216	319	0
